254,251.91,14142328,14.142328,21840
254,252.56,14164168,14.164168,21840
254,253.12,14186008,14.186008,21840
254,253.6,14207848,14.207848,21840
254,254.01,14229688,14.229688,21840
254,254.35,14251528,14.251528,21840
253,254.65,14273368,14.273368,21840
253,254.91,14295208,14.295208,21840
252,255.12,14317048,14.317048,21840
252,255.31,14338888,14.338888,21840
251,255.47,14360728,14.360728,21840
251,255.6,14382568,14.382568,21840
250,255.18,14404408,14.404408,21840
249,254.82,14426248,14.426248,21840
248,255.05,14448088,14.448088,21840
248,254.71,14469928,14.469928,21840
247,254.42,14491768,14.491768,21840
246,254.18,14513608,14.513608,21840
245,253.43,14535448,14.535448,21840
243,252.79,14557288,14.557288,21840
242,252.25,14579128,14.579128,21840
241,251.78,14600968,14.600968,21840
240,251.39,14622808,14.622808,21840
238,250.51,14644648,14.644648,21840
237,249.77,14666488,14.666488,21840
236,249.13,14688328,14.688328,21840
234,248.05,14710168,14.710168,21840
233,247.13,14732008,14.732008,21840
231,245.81,14753848,14.753848,21840
229,244.68,14775688,14.775688,21840
228,243.72,14797528,14.797528,21840
226,242.36,14819368,14.819368,21840
224,241.2,14841208,14.841208,21840
222,239.67,14863048,14.863048,21840
220,237.84,14884888,14.884888,21840
219,236.27,14906728,14.906728,21840
217,234.93,14928568,14.928568,21840
215,233.78,14950416,14.950416,21848
213,232.27,14972248,14.972248,21832
210,230.45,14994088,14.994088,21840
208,228.89,15015928,15.015928,21840
206,227.02,15037768,15.037768,21840
204,224.89,15059608,15.059608,21840
202,223.07,15081448,15.081448,21840
199,220.99,15103288,15.103288,21840
197,218.67,15125128,15.125128,21840
195,216.69,15146968,15.146968,21840
192,215,15168808,15.168808,21840
190,213.02,15190648,15.190648,21840
188,210.79,15212500,15.2125,21852
185,208.36,15234328,15.234328,21828
183,205.75,15256168,15.256168,21840
180,203.52,15278008,15.278008,21840
178,201.08,15299848,15.299848,21840
175,198.46,15321688,15.321688,21840
172,196.22,15343528,15.343528,21840
170,194.31,15365368,15.365368,21840
167,192.14,15387208,15.387208,21840
165,189.23,15409048,15.409048,21840
162,186.73,15430888,15.430888,21840
159,184.6,15452728,15.452728,21840
156,181.72,15474568,15.474568,21840
154,178.71,15496408,15.496408,21840
151,176.15,15518248,15.518248,21840
